work_id,cohort,field_id,year,title,abstract_words,flags
W1995316733,extra,16,2000,A Novel Example of Chiral Counteranion Induced Enantioselective Metal Catalysis: The Importance of Ion-Pairing in Copper-Catalyzed Olefin Aziridination and Cyclopropanation,69,"[""abstract_50_79""]"
W2023323577,extra,16,2002,A new stereoisomer of stemmadenine alkaloid from Tabernaemontana heyneana,61,"[""abstract_50_79""]"
W2373622223,extra,16,2002,"STUDY OF THE NAFION-1,10-PHENANTHROLINE MODIFIED GLASSY CARBON ELECTRODE AND ITS APPLICATION TO THE VOLTAMMETRIC ANALYSIS OF RUTHENIUM",72,"[""abstract_50_79""]"
W2006937067,extra,16,2002,"2-DICHLOROMETHYL-1,3-DIOXOLAN-2-YL ORTHOESTERS. A POTENTIAL PROTECTING GROUP FOR SUGAR DERIVATIVES",69,"[""abstract_50_79""]"
W2061562769,extra,16,2000,Formulas for Cross Sections and Rate Coefficients for Partial Electron Impact Ionization of CH4 and H2,59,"[""abstract_50_79""]"
W2013026229,extra,16,2000,Giant Benzenoid Hydrocarbons. Superphenalene Resonance Energy,73,"[""abstract_50_79""]"
W2039665485,extra,16,2004,Tetrathiafulvalene-functionalized Cavitands as Building Blocks for Redox Active Hemicarcerands,60,"[""abstract_50_79""]"
W4250697959,extra,16,2001,Quinoline,55,"[""abstract_50_79""]"
W2070191462,extra,16,2003,Three bis-ortho-diynylarenes (BODA),67,"[""abstract_50_79""]"
W44628637,extra,16,2002,OBSERVATION AND ANALYSIS OF THE $\nu_{3}$ and $2\nu_{3}$ BANDS OF $^{32}S^{18}O_{3}$ AND $^{34}S^{18}O_{3}$,77,"[""abstract_50_79""]"
W2387927352,extra,16,2004,Effect of phosphorus content of salad oil on the oil quality,52,"[""abstract_50_79""]"
W2072212801,extra,16,2000,Highly selective acylation of alcohols and amines by an indium triiodide-catalysed transesterification process,62,"[""abstract_50_79""]"
W2364025364,extra,16,2000,"Synthesis of dialkylfumarate copolymer and it,s application in puur-point depression and viscosity reduction",66,"[""abstract_50_79""]"
W2022197362,extra,16,2002,Towards the Directed Evolution of Hybrid Catalysts,61,"[""abstract_50_79""]"
W1982263727,extra,16,2001,Preparation of a PE/MT Composite by Copolymerization of Ethylene with In-Situ Produced Ethylene Oligomers under a Dual Functional Catalyst System Intercalated into MT Layer,69,"[""abstract_50_79""]"
W2377116787,extra,16,2002,Asymmetric Diels-Alder Reactions of (E)-1-Substituted Sulfonyl-3-penten-2-ones with Cyclopentadine Catalyzed by a Chiral Titanium Reagent,78,"[""abstract_50_79""]"
W2373138678,extra,16,2004,On the Chromatic Equivalence of Two Families of K_4-Homeomorphs,72,"[""abstract_50_79""]"
W1966193269,extra,16,2003,Carbohydrate-Derived Spiroketals: Stereoselective Synthesis of Di- d -fructose Dianhydrides via Intramolecular Aglycon Delivery,66,"[""abstract_50_79""]"
W2166149847,extra,16,2003,"Synthesis of Lactose-Based S-Linked Sialylmimetics of α(2,3)-Sialosides",67,"[""abstract_50_79""]"
W2356239389,extra,16,2003,"Determination of As,Sb,Se in Biological Samples with Hydride Generation Technique Combined with ICP/AES",66,"[""abstract_50_79""]"
W2125199508,extra,16,2004,Thin top-cladding interband cascade lasers operating at room temperature,52,"[""abstract_50_79""]"
W2028307134,extra,16,2001,"[4+2] Cycloadditions of 1,2,4,5-Tetrazines and Cyclopropenes − Synthesis of 3,4-Diazanorcaradienes and Tetracyclic Aliphatic Azo Compounds",54,"[""abstract_50_79""]"
W2073255782,extra,16,2004,Biomolecular ions in accelerators and storage rings,54,"[""abstract_50_79""]"
W4231625817,extra,16,2003,A Stable Salt of the Tris(ethene)silver Cation: Structure and Characterization of [Ag(η2‐C2H4)3]+[Al{OC(CF3)3}4]−,65,"[""abstract_50_79""]"
W2388969514,extra,16,2001,Hydrothermal Synthesis and Characterization of (C_(12)H_8N_2)_2MnCl_2,75,"[""abstract_50_79""]"
W2347556126,extra,16,2002,"COMPETITIVE REACTIVITIES OF STYRENE,ANETHOLE AND CINNAMALDEHYDE WITH OZONE",79,"[""abstract_50_79""]"
W2953137455,extra,16,2003,"Addition of α-Aminonitrilesto α,β-Unsaturated Carbonyl Compounds: AOne-pot Synthesis of Polysubstituted Pyrrolidines",54,"[""abstract_50_79""]"
W2389199505,extra,16,2004,Development and Application of Ultraviolet Curing Coatings,64,"[""abstract_50_79""]"
W1928570566,extra,16,2003,"A facile synthesis of novel cyclodextrin derivatives incorporating one β-(1,4)-glucosidic bond and their unique inclusion ability",50,"[""abstract_50_79""]"
W1981724668,extra,16,2003,"Medicinal Foodstuffs. XXXI. Structures of New Aromatic Constituents and Inhibitors of Degranulation in RBL-2H3 Cells from a Japanese Folk Medicine, the Stem Bark of Acer nikoense.",59,"[""abstract_50_79""]"
W2094703947,extra,16,2001,Trapping highly reactive dipolarophiles. Exploiting the mechanism associated with the azomethine ylide strategy for β-lactam synthesis,77,"[""abstract_50_79""]"
W2121849284,extra,16,2003,Valence-Bond and Hückel Molecular Orbital Diradicals—Alternant versus Nonalternant Effects,59,"[""abstract_50_79""]"
W2092828946,extra,16,2004,Effects of Cadmium Exposure on Phytochelatin and the Synthesis of Abscisic Acid in Funalia trogii,61,"[""abstract_50_79""]"
W2089760020,extra,16,2000,"Homoconjugation in the Adamantane Cage: DFT/IGLO Studies of the 1,3-Dehydro-5-adamantyl Cation, Its Isoelectronic Boron Analogue 1,3-Dehydro-5-Boraadamantane, and Related Systems1,",70,"[""abstract_50_79""]"
W1516622282,extra,16,2003,Bragg suppression for optical absorption in multi—quantum well structures,62,"[""abstract_50_79""]"
W1994155220,extra,16,2001,Conformational isomerism leads to supramolecular isomerism and nanoscale inclusion in 2D extended framework solids based on C-methylcalix[4]resorcinarene,50,"[""abstract_50_79""]"
W2375900818,extra,16,2001,Treatment of crude oil with electromagnetic equipment with multi-magnetic poles,63,"[""abstract_50_79""]"
W2041745728,extra,16,2001,THE EFFECTS OF ALLYL ETHERS UPON RADICAL POLYMERIZATIONS,73,"[""abstract_50_79""]"
W2387934549,extra,16,2002,Preparation of Ultra-fine Calcium Carbonate by Liquid Membrane,58,"[""abstract_50_79""]"
W2075546345,extra,16,2001,Parallel Implementation of the PHOENIX Generalized Stellar Atmosphere Program. III. A Parallel Algorithm for Direct Opacity Sampling,78,"[""abstract_50_79""]"
W2152743529,extra,16,2001,"Tetrakis(4-aminopyridine)diisothiocyanatonickel(II) and its clathrates with EtOH, Me2CO and DMSO: structures, thermal stabilities and guest exchange †",69,"[""abstract_50_79""]"
W2950706725,extra,16,2001,Stereocontrolled Syntheses of Epimeric 3-Aryl-6-phenyl-1-oxa-7-azaspiro[4.5]decane NK-1 Receptor Antagonist Precursors,61,"[""abstract_50_79""]"
W2092350209,extra,16,2000,"Vibrational spectra, force constants and conformations of molecules of trivalent tricoordinate phosphorus compounds",55,"[""abstract_50_79""]"
W2493392503,extra,16,2003,The content of terpinen-4-01 in the essential oil of separate leaves and in hvdrodistilled oil of leaves and terminal twiqs of Juniperus communis L. var. saxatilis Pall.,60,"[""abstract_50_79""]"
W2805646052,extra,16,2003,On-line Sample Pretreatment in Nonseparating Continuous-Flow Analytical Methods,63,"[""abstract_50_79""]"
W2391178712,extra,16,2003,Study on the optical performance of cell for the detection of sulfur dioxide in air,58,"[""abstract_50_79""]"
W1992242238,extra,16,2003,Facile One-Pot Synthesis of Photochromic Pyrans,73,"[""abstract_50_79""]"
W1825452115,extra,16,2001,"6-(2-Hydroxybenzoyl)-2-phenylpyrazolo[1,5-a]pyrimidine",51,"[""abstract_50_79""]"
W2061035112,extra,16,2004,N-(4-Fluorophenyl)-4-nitrophthalimide: tripartite hydrogen-bonded sheets,73,"[""abstract_50_79""]"
W7140258356,extra,16,2001,Proteomics,50,"[""abstract_50_79""]"
W2383732697,extra,16,2000,Calculating the Density of Cycloalkane Using the Group Bond Contribution Method,61,"[""abstract_50_79""]"
W2468573159,extra,16,2001,[Determination of sulfamethoxazole in compound sulfamethoxazole tablet by first derivative ratio spectrometry].,79,"[""abstract_50_79""]"
W2082571704,extra,16,2003,Crystallographic report: Dicyclopentyltin(IV) bis(2‐quinaldinate) methanol solvate,51,"[""abstract_50_79""]"
W2950818105,extra,16,2000,A General Synthetic Method for the Formation of Substituted 5-Aminotetrazoles from Thioureas: A Strategy for Diversity Amplification,60,"[""abstract_50_79""]"
W2082258086,extra,16,2001,"Iminoacylberyllium Compounds Derived from Octamethyl- and Decamethylberyllocene and 2,6-Dimethylphenyl Isocyanide. Evidence for the Existence of η5/η1Isomers of Beryllocenes",58,"[""abstract_50_79""]"
W1978809195,extra,16,2002,Fraunhofer diffraction in the crystalline phases of a monolayer,53,"[""abstract_50_79""]"
W2377053121,extra,16,2003,Synthesis of 1-aminoindan,60,"[""abstract_50_79""]"
W2125691026,extra,16,2000,A Metalloid Al14 Cluster with the Structure of a “Nano-Wheel”,72,"[""abstract_50_79""]"
W2389279488,extra,16,2000,Synthesis of n-Butyl Lactate Catalyzed by Solid Acid,79,"[""abstract_50_79""]"
W2113683014,extra,16,2003,Structure of a Self‐Assembled Chain of Water Molecules in a Crystal Host,66,"[""abstract_50_79""]"
W2393655869,extra,16,2000,Synthesis of 6-Nitrobenzimidazole Derivatives,70,"[""abstract_50_79""]"
W2951172403,extra,16,2004,"Optimisation of the Synthesis of Guanidines from Amines via Nitroguanidines Using 3,5-Dimethyl-N-nitro-1H-pyrazole-1-carboxamidine",76,"[""abstract_50_79""]"
W1989621436,extra,16,2003,A Comparison of Fourier and Wavelet Transforms in the Processing of near Infrared Spectroscopic Data: Part 1. Data Compression,71,"[""abstract_50_79""]"
W1991324880,extra,16,2002,P‐29: Erosion Calculation for Sputtering Cathodes,51,"[""abstract_50_79""]"
W2392925202,extra,16,2002,Determination of trace gallium in lead and zinc ore by AAS,74,"[""abstract_50_79""]"
W2952381939,extra,16,2004,Pyrazolic tripods synthesis and cation binding properties,55,"[""abstract_50_79""]"
W2092793359,extra,16,2004,Lithium pyridine-3-sulfonate,52,"[""abstract_50_79""]"
W2012047849,extra,16,2002,Electrochemical Analysis of Cobalt Reduction in the Presence of Methyl Thymol Blue and Nitrite,69,"[""abstract_50_79""]"
W2552049696,extra,16,2001,High Performance Thin Layer Chromatographic Method For Estimation Of Lovastatin From Tablets,75,"[""abstract_50_79""]"
W2382510950,extra,16,2004,Progress in research of new oxazolidinone analoges,59,"[""abstract_50_79""]"
W2380789649,extra,16,2004,Improvement of Determination Method of Ag in Water with Flame AAS,66,"[""abstract_50_79""]"
W1975660943,extra,16,2003,"Highly Stereoselective [3+2] Cycloadditions of Nitrile Oxides to Methyl 4-O-Acryloyl-6-deoxy-2,3-O-(t-butyldimethylsilyl)-α- d -glucopyranoside",59,"[""abstract_50_79""]"
W2593965648,extra,16,2003,DVD Teaches General Chemistry With Style,76,"[""abstract_50_79""]"
W2226002152,extra,16,2004,Microwave-Assisted Solid-Phase Organic Synthesis (MASPOS) of Bioactive Heterocycles,69,"[""abstract_50_79""]"
W2049118087,extra,16,2003,"Cohesive energy, stability, and structural transitions in polyelectrolyte bundles",67,"[""abstract_50_79""]"
W2165747086,extra,16,2004,Cover Picture: Efficiency and Fidelity in a Click‐Chemistry Route to Triazole Dendrimers by the Copper( I )‐Catalyzed Ligation of Azides and Alkynes (Angew. Chem. Int. Ed. 30/2004),53,"[""abstract_50_79""]"
W4230229412,extra,16,2000,"Facile Assembly of Zeolite Monolayers on Glass, Silica, Alumina, and Other Zeolites Using 3-Halopropylsilyl Reagents as Covalent Linkers",56,"[""abstract_50_79""]"
W2161678356,extra,16,2000,Synthesis of the Kedarcidin Core Structure by a Transannular Cyclization Pathway,56,"[""abstract_50_79""]"
W2357426045,extra,16,2004,STUDY ON CATALYTIC PERFOMANCE OVER HY MODIFICATION MOLECULAR SIEVE,75,"[""abstract_50_79""]"
W1980690279,extra,16,2001,Catalytic Carbon−Carbon Bond Activation ofsec-Alcohols by a Rhodium(I) Complex,72,"[""abstract_50_79""]"
W2358519477,extra,16,2001,Development of Solid-phase Microextraction Coupledwith High-performance Liquid Chromatography,61,"[""abstract_50_79""]"
W2951757526,extra,16,2001,A Study of the Photochemical Isomerization in b-Lactam Rings,79,"[""abstract_50_79""]"
W31660685,extra,16,2002,Inhibition of β-Glucuronidase by Extracts of Chondria crassicaulis,62,"[""abstract_50_79""]"
W2367569924,extra,16,2004,Synthesis of nicotinc acid coupled with nitric oxide donors,72,"[""abstract_50_79""]"
W2361655152,extra,16,2003,The Efficacy of Naloxone in Patients with Pulmono-encephalopathy,79,"[""abstract_50_79""]"
W2169399079,extra,16,2001,Malonates in Cyclocondensation Reactions,57,"[""abstract_50_79""]"
W4251918129,extra,16,2002,A Cucurbituril-Based Gyroscane: A New Supramolecular Form,65,"[""abstract_50_79""]"
W2060796405,extra,16,2000,The Cost of Converting a Gasoline-Powered Vehicle to Propane. A Practical Review Problem for Senior High School or Introductory Chemistry,50,"[""abstract_50_79""]"
W2016798942,extra,16,2001,Novel Cyclic Sugar Imines: Carbohydrate Mimics and Easily Elaborated Scaffolds for Aza-Sugars,51,"[""abstract_50_79""]"
W2950011932,extra,16,2002,Synthesis of 8-Substituted Xanthine Derivatives by Suzuki Cross-Coupling Reaction,61,"[""abstract_50_79""]"
W2952860211,extra,16,2000,"4,4,4′,4′,7,7′-Hexamethyl-2,2′-spirobichroman",58,"[""abstract_50_79""]"
W2063757414,extra,16,2000,The use of hydrazones for efficient mannich type coupling with aldehydes and secondary amines,50,"[""abstract_50_79""]"
W2134025324,extra,16,2004,Regioselective synthesis of pentathiepino-fused pyrroles and indoles,52,"[""abstract_50_79""]"
W2358293329,extra,16,2003,New Discovery of Lotus Variety Resources,70,"[""abstract_50_79""]"
W2171188278,extra,16,2000,Heck Arylation of Endocyclic Enecarbamates with Diazonium Salts. Improvements and a Concise Enantioselective Synthesis of (−)-Codonopsinine,56,"[""abstract_50_79""]"
W122243984,extra,16,2001,The Raman Effect,57,"[""abstract_50_79""]"
W2070028671,extra,16,2002,Processing Information by Punctuated Spin Superradiance,51,"[""abstract_50_79""]"
W2347371909,extra,16,2000,STUDY ON LIGHT CHLORINATION TECHNOLOGY FOR THE SYNTHESIS OF ClCH_2SiCl_3,73,"[""abstract_50_79""]"
W2125253854,extra,16,2004,Cobalt‐Complex‐Catalyzed Copolymerization of Ethylene with 2‐Aryl‐1‐methylenecyclopropanes,57,"[""abstract_50_79""]"
W2952502226,extra,16,2001,"Synthesis and reaction of 5,6,7,8‐tetrahydro‐4H‐oxazolo[4,5‐c]azepin‐4‐ones",60,"[""abstract_50_79""]"
W2321358738,extra,16,2001,Snapshot Hyperspectral Imaging,51,"[""abstract_50_79""]"
W2085475641,extra,16,2001,"Stereoselective C -Glycoside Formation by a Rhodium(I)-Catalyzed 1,4-Addition of Arylboronic Acids to Acetylated Enones Derived from Glycals",51,"[""abstract_50_79""]"
W2123948175,extra,16,2004,"Synthesis of 2‐Acyl‐2H‐1,2,3‐diazaphospholes and their diels‐alder reaction with cyclopentadiene",63,"[""abstract_50_79""]"
W1748477370,extra,16,2002,4-Dimethylaminopyridinium-1-squarate,57,"[""abstract_50_79""]"
W2140855306,extra,16,2004,Acetonitrile Derivatives as Carbonyl Synthons. One-Pot Preparation of Diheteroaryl Ketones via a Strategy of Sequential SNAr Substitution and Oxidation,66,"[""abstract_50_79""]"
W2015680363,extra,16,2001,"SYNTHESIS AND REACTIONS OF SOME 1,2,4-TRIAZOLO-[4,3-b]-1,2,4-TRIAZOLES",78,"[""abstract_50_79""]"
W1994763685,extra,16,2003,A New Synthetic Route to Phomoidride B and Its Derivatives,52,"[""abstract_50_79""]"
W4237673802,extra,16,2000,Heck reaction using palladium complexed to dendrimers on silica,74,"[""abstract_50_79""]"
W2379684347,extra,16,2001,"The Synthesis of 3-benzyl-6,7-dihydro-5H-1,2,4 -triazolo[3,4-b]-1,3,4-thiadiazine",67,"[""abstract_50_79""]"
W2164249311,extra,16,2002,Cyclopropylm-nitrophenyl ketone,67,"[""abstract_50_79""]"
W2326250387,extra,16,2004,On the Equivalence of the Pseudophase Related Models and the Brönsted Approach in the Interpretation of Reactivity under Restricted Geometry Conditions,64,"[""abstract_50_79""]"
W2038193799,extra,16,2004,Structure of Pyrimethamine Hydrochloride,67,"[""abstract_50_79""]"
W2972632506,extra,16,2000,Lie-point symmetries and stochastic differential equations: II,74,"[""abstract_50_79""]"
W2353250628,extra,16,2004,Synthesis of sofalcone with anti-ulcer activity,78,"[""abstract_50_79""]"
W1970948496,extra,16,2002,Chemical reaction of sympathetically laser-cooled molecular ions,73,"[""abstract_50_79""]"
W2017120137,extra,16,2000,"USE OF COUNTERCURRENT CHROMATOGRAPHY (CCC) TO SEPARATE MIXTURES OF ARTEMISININ, ARTEMISITENE, AND ARTEANNUIN B",52,"[""abstract_50_79""]"
W2424757677,extra,16,2001,Effect of Semecarpus anacardium nuts on lipid peroxidation.,62,"[""abstract_50_79""]"
W2952416149,extra,16,2003,"Efficient Method for the Preparation of Primary, Inverted Secondary and Tertiary Alkyl Carboxylates from Alcohols and Carboxylic Acids by a New Type of Oxidation–Reduction Condensation Using Simple 1,4-Benzoquinone",66,"[""abstract_50_79""]"
